date,EV Trend,Coronavirus Trend,Coronavirus_unscaled,Coronavirus_monthly,isPartial_x,scale_x,Electric vehicle_unscaled,Electric vehicle_monthly,isPartial_y,scale_y
2021-01-03,16.830000000000002,3.84,,,,,,,,
2021-01-04,24.48,3.92,,,,,,,,
2021-01-05,28.56,4.0,,,,,,,,
2021-01-06,23.97,3.48,,,,,,,,
2021-01-07,19.89,3.4,,,,,,,,
2021-01-08,23.97,3.68,,,,,,,,
2021-01-09,22.95,3.48,,,,,,,,
2021-01-10,21.42,3.12,,,,,,,,
2021-01-11,29.07,3.3200000000000003,,,,,,,,
2021-01-12,34.68,3.44,,,,,,,,
2021-01-13,30.6,3.56,,,,,,,,
2021-01-14,26.01,3.44,,,,,,,,
2021-01-15,29.58,3.2,,,,,,,,
2021-01-16,28.05,2.92,,,,,,,,
2021-01-17,21.42,2.84,,,,,,,,
2021-01-18,29.07,3.12,,,,,,,,
2021-01-19,20.91,3.24,,,,,,,,
2021-01-20,23.97,2.88,,,,,,,,
2021-01-22,31.62,2.88,,,,,,,,
2021-01-23,30.6,2.68,,,,,,,,
2021-01-24,22.95,2.64,,,,,,,,
2021-01-25,36.21,3.12,,,,,,,,
2021-01-26,51.0,2.92,,,,,,,,
2021-01-27,38.76,2.84,,,,,,,,
2021-01-28,45.9,2.76,,,,,,,,
2021-01-29,49.47,2.92,,,,,,,,
2021-01-30,28.05,2.6,,,,,,,,
2021-01-31,36.72,2.36,,,,,,,,
2021-02-01,45.5,2.88,,,,,,,,
2021-02-02,50.05,2.91,,,,,,,,
2021-02-03,65.0,3.0,,,,,,,,
2021-02-04,57.2,2.97,,,,,,,,
2021-02-05,57.2,2.76,,,,,,,,
2021-02-06,39.65,2.46,,,,,,,,
2021-02-07,45.5,2.31,,,,,,,,
2021-02-08,53.3,2.67,,,,,,,,
2021-02-09,51.35,2.79,,,,,,,,
2021-02-10,59.15,2.61,,,,,,,,
2021-02-11,50.7,2.64,,,,,,,,
2021-02-12,37.7,2.49,,,,,,,,
2021-02-13,37.7,2.07,,,,,,,,
2021-02-14,35.1,2.04,,,,,,,,
2021-02-15,47.45,2.43,,,,,,,,
2021-02-16,39.0,2.43,,,,,,,,
2021-02-17,38.35,2.34,,,,,,,,
2021-02-18,40.95,2.4,,,,,,,,
2021-02-19,49.4,2.1,,,,,,,,
2021-02-20,35.75,1.98,,,,,,,,
2021-02-21,44.85,2.04,,,,,,,,
2021-02-22,42.25,2.52,,,,,,,,
2021-02-23,37.05,2.31,,,,,,,,
2021-02-24,51.35,2.28,,,,,,,,
2021-02-25,44.85,2.16,,,,,,,,
2021-02-26,35.75,2.07,,,,,,,,
2021-02-27,38.35,2.04,,,,,,,,
2021-02-28,48.75,1.98,,,,,,,,
2021-03-01,29.120000000000005,2.46,,,,,,,,
2021-03-02,44.8,2.88,,,,,,,,
2021-03-03,40.32000000000001,3.0,,,,,,,,
2021-03-04,56.00000000000001,2.61,,,,,,,,
2021-03-05,22.96,2.37,,,,,,,,
2021-03-06,36.96,2.25,,,,,,,,
2021-03-07,34.720000000000006,2.19,,,,,,,,
2021-03-08,36.96,2.43,,,,,,,,
2021-03-09,34.160000000000004,2.49,,,,,,,,
2021-03-10,33.040000000000006,2.52,,,,,,,,
2021-03-11,32.480000000000004,2.46,,,,,,,,
2021-03-12,38.64,2.34,,,,,,,,
2021-03-13,29.680000000000003,2.13,,,,,,,,
2021-03-14,30.800000000000004,2.13,,,,,,,,
2021-03-15,36.96,2.58,,,,,,,,
2021-03-16,38.64,2.61,,,,,,,,
2021-03-17,34.160000000000004,2.19,,,,,,,,
2021-03-18,31.360000000000003,2.19,,,,,,,,
2021-03-19,33.6,2.16,,,,,,,,
2021-03-20,32.480000000000004,1.98,,,,,,,,
2021-03-21,32.480000000000004,2.1,,,,,,,,
2021-03-22,41.440000000000005,2.22,,,,,,,,
2021-03-23,36.400000000000006,2.31,,,,,,,,
2021-03-24,38.64,2.28,,,,,,,,
2021-03-25,33.6,2.19,,,,,,,,
2021-03-26,25.76,2.13,,,,,,,,
2021-03-27,21.840000000000003,2.07,,,,,,,,
2021-03-28,29.680000000000003,2.04,,,,,,,,
2021-03-29,31.360000000000003,2.43,,,,,,,,
2021-03-30,38.080000000000005,2.61,,,,,,,,
2021-03-31,42.00000000000001,2.25,,,,,,,,
2021-04-01,52.08,1.68,,,,,,,,
2021-04-02,38.44,1.58,,,,,,,,
2021-04-03,37.82,1.54,,,,,,,,
2021-04-04,48.98,1.58,,,,,,,,
2021-04-05,45.88,1.86,,,,,,,,
2021-04-06,47.74,2.0,,,,,,,,
2021-04-07,49.6,1.86,,,,,,,,
2021-04-08,62.0,1.66,,,,,,,,
2021-04-09,36.58,1.58,,,,,,,,
2021-04-10,32.24,1.58,,,,,,,,
2021-04-11,42.16,1.58,,,,,,,,
2021-04-12,45.26,1.7,,,,,,,,
2021-04-13,53.32,1.68,,,,,,,,
2021-04-14,37.2,1.56,,,,,,,,
2021-04-15,47.74,1.68,,,,,,,,
2021-04-16,48.36,1.6,,,,,,,,
2021-04-17,51.46,1.56,,,,,,,,
2021-04-18,35.96,1.58,,,,,,,,
2021-04-20,44.02,1.56,,,,,,,,
2021-04-21,52.08,1.52,,,,,,,,
2021-04-22,62.0,1.6,,,,,,,,
2021-04-23,39.68,1.6,,,,,,,,
2021-04-24,47.12,1.56,,,,,,,,
2021-04-25,48.36,1.64,,,,,,,,
2021-04-26,47.12,1.68,,,,,,,,
2021-04-27,45.88,1.8,,,,,,,,
2021-04-28,48.98,1.66,,,,,,,,
2021-04-29,45.88,1.56,,,,,,,,
2021-04-30,42.78,1.48,,,,,,,,
2021-05-01,40.02,1.88,,,,,,,,
2021-05-02,33.809999999999995,1.92,,,,,,,,
2021-05-03,46.92,2.0,,,,,,,,
2021-05-04,48.99,1.92,,,,,,,,
2021-05-05,40.71,1.8,,,,,,,,
2021-05-06,44.16,1.78,,,,,,,,
2021-05-07,44.16,1.82,,,,,,,,
2021-05-08,42.09,1.74,,,,,,,,
2021-05-09,37.95,1.72,,,,,,,,
2021-05-10,33.12,1.88,,,,,,,,
2021-05-11,50.37,1.84,,,,,,,,
2021-05-12,66.92999999999999,1.74,,,,,,,,
2021-05-13,48.3,1.86,,,,,,,,
2021-05-14,47.61,2.0,,,,,,,,
2021-05-15,48.99,1.78,,,,,,,,
2021-05-16,54.51,1.72,,,,,,,,
2021-05-17,60.03,1.8,,,,,,,,
2021-05-18,63.48,1.84,,,,,,,,
2021-05-19,58.65,1.74,,,,,,,,
2021-05-20,69.0,1.7,,,,,,,,
2021-05-21,62.1,1.6,,,,,,,,
2021-05-22,57.96,1.58,,,,,,,,
2021-05-23,55.2,1.56,,,,,,,,
2021-05-24,62.1,1.68,,,,,,,,
2021-05-25,51.74999999999999,1.68,,,,,,,,
2021-05-26,57.27,1.56,,,,,,,,
2021-05-27,51.74999999999999,1.56,,,,,,,,
2021-05-28,51.74999999999999,1.44,,,,,,,,
2021-05-29,46.23,1.48,,,,,,,,
2021-05-30,44.16,1.54,,,,,,,,
2021-05-31,34.5,1.58,,,,,,,,
2021-06-01,42.48,0.99,,,,,,,,
2021-06-02,59.0,1.0,,,,,,,,
2021-06-03,57.23,0.97,,,,,,,,
2021-06-04,47.79,0.95,,,,,,,,
2021-06-05,47.2,0.88,,,,,,,,
2021-06-06,37.76,0.8300000000000001,,,,,,,,
2021-06-07,35.4,0.84,,,,,,,,
2021-06-08,46.02,0.86,,,,,,,,
2021-06-10,47.2,0.85,,,,,,,,
2021-06-11,52.51,0.85,,,,,,,,
2021-06-12,43.66,0.76,,,,,,,,
2021-06-13,50.15,0.79,,,,,,,,
2021-06-14,50.74,0.8300000000000001,,,,,,,,
2021-06-15,49.56,0.86,,,,,,,,
2021-06-16,41.89,0.88,,,,,,,,
2021-06-17,44.84,0.8,,,,,,,,
2021-06-18,46.02,0.78,,,,,,,,
2021-06-19,44.25,0.76,,,,,,,,
2021-06-20,38.35,0.71,,,,,,,,
2021-06-21,52.51,0.77,,,,,,,,
2021-06-22,39.53,0.84,,,,,,,,
2021-06-23,52.51,0.8300000000000001,,,,,,,,
2021-06-24,41.89,0.76,,,,,,,,
2021-06-25,39.53,0.73,,,,,,,,
2021-06-26,48.38,0.72,,,,,,,,
2021-06-27,54.87,0.71,,,,,,,,
2021-06-28,45.43,0.81,,,,,,,,
2021-06-29,56.05,0.8200000000000001,,,,,,,,
2021-06-30,51.92,0.79,,,,,,,,
2021-07-01,44.55,1.18,,,,,,,,
2021-07-02,39.05,1.24,,,,,,,,
2021-07-03,44.0,1.06,,,,,,,,
2021-07-04,33.0,1.12,,,,,,,,
2021-07-05,47.3,1.24,,,,,,,,
2021-07-06,46.2,1.24,,,,,,,,
2021-07-07,41.8,1.22,,,,,,,,
2021-07-08,46.2,1.3,,,,,,,,
2021-07-09,47.85,1.3,,,,,,,,
2021-07-10,41.8,1.2,,,,,,,,
2021-07-11,35.2,1.16,,,,,,,,
2021-07-12,38.5,1.3,,,,,,,,
2021-07-13,40.7,1.32,,,,,,,,
2021-07-14,35.2,1.4,,,,,,,,
2021-07-15,46.75000000000001,1.42,,,,,,,,
2021-07-16,46.2,1.58,,,,,,,,
2021-07-17,35.75,1.44,,,,,,,,
2021-07-18,41.8,1.4,,,,,,,,
2021-07-19,39.6,1.66,,,,,,,,
2021-07-20,37.400000000000006,1.66,,,,,,,,
2021-07-21,55.00000000000001,1.62,,,,,,,,
2021-07-22,39.05,1.74,,,,,,,,
2021-07-23,41.25,1.66,,,,,,,,
2021-07-24,27.500000000000004,1.54,,,,,,,,
2021-07-25,34.650000000000006,1.6,,,,,,,,
2021-07-26,50.6,1.74,,,,,,,,
2021-07-27,39.05,1.82,,,,,,,,
2021-07-28,48.400000000000006,2.0,,,,,,,,
2021-07-29,34.650000000000006,1.9,,,,,,,,
2021-07-30,26.4,1.94,,,,,,,,
2021-07-31,51.7,1.88,,,,,,,,
2021-08-01,26.55,1.74,,,,,,,,
2021-08-02,32.45,1.8,,,,,,,,
2021-08-03,38.94,1.94,,,,,,,,
2021-08-04,43.07,2.0,,,,,,,,
2021-08-05,59.0,1.82,,,,,,,,
2021-08-06,50.15,1.82,,,,,,,,
2021-08-07,46.02,1.64,,,,,,,,
2021-08-08,35.4,1.62,,,,,,,,
2021-08-09,57.82,1.82,,,,,,,,
2021-08-10,51.92,1.96,,,,,,,,
2021-08-11,58.41,1.84,,,,,,,,
2021-08-12,44.84,1.8,,,,,,,,
2021-08-13,34.22,1.74,,,,,,,,
2021-08-14,38.35,1.66,,,,,,,,
2021-08-15,38.35,1.6,,,,,,,,
2021-08-16,46.61,1.7,,,,,,,,
2021-08-17,33.629999999999995,1.7,,,,,,,,
2021-08-19,37.17,1.64,,,,,,,,
2021-08-20,24.78,1.66,,,,,,,,
2021-08-21,42.48,1.56,,,,,,,,
2021-08-22,21.24,1.46,,,,,,,,
2021-08-23,34.809999999999995,1.58,,,,,,,,
2021-08-24,31.27,1.7,,,,,,,,
2021-08-25,43.07,1.66,,,,,,,,
2021-08-26,35.989999999999995,1.62,,,,,,,,
2021-08-27,30.09,1.58,,,,,,,,
2021-08-28,37.17,1.44,,,,,,,,
2021-08-29,36.58,1.36,,,,,,,,
2021-08-30,32.45,1.42,,,,,,,,
2021-08-31,41.3,1.54,,,,,,,,
2021-09-01,39.33,1.96,,,,,,,,
2021-09-02,37.05,1.9,,,,,,,,
2021-09-03,32.489999999999995,1.92,,,,,,,,
2021-09-04,29.64,1.74,,,,,,,,
2021-09-05,30.78,1.68,,,,,,,,
2021-09-06,31.92,1.72,,,,,,,,
2021-09-07,41.61,2.0,,,,,,,,
2021-09-08,39.9,1.96,,,,,,,,
2021-09-09,30.78,1.88,,,,,,,,
2021-09-10,34.2,1.86,,,,,,,,
2021-09-11,41.04,1.54,,,,,,,,
2021-09-12,41.04,1.5,,,,,,,,
2021-09-13,41.61,1.72,,,,,,,,
2021-09-14,41.61,1.78,,,,,,,,
2021-09-15,39.9,1.78,,,,,,,,
2021-09-16,51.3,1.64,,,,,,,,
2021-09-17,42.74999999999999,1.6,,,,,,,,
2021-09-18,31.92,1.44,,,,,,,,
2021-09-19,42.18,1.36,,,,,,,,
2021-09-20,49.02,1.62,,,,,,,,
2021-09-21,29.64,1.62,,,,,,,,
2021-09-22,40.47,1.64,,,,,,,,
2021-09-23,42.18,1.58,,,,,,,,
2021-09-24,37.62,1.5,,,,,,,,
2021-09-25,26.79,1.26,,,,,,,,
2021-09-26,35.34,1.18,,,,,,,,
2021-09-27,34.2,1.44,,,,,,,,
2021-09-28,47.88,1.48,,,,,,,,
2021-09-29,56.99999999999999,1.46,,,,,,,,
2021-09-30,38.19,1.46,,,,,,,,
2021-10-01,43.55,1.0,,,,,,,,
2021-10-02,53.95,0.89,,,,,,,,
2021-10-03,42.9,0.8,,,,,,,,
2021-10-04,41.6,0.96,,,,,,,,
2021-10-05,46.8,0.94,,,,,,,,
2021-10-06,48.75,0.98,,,,,,,,
2021-10-07,52.0,0.86,,,,,,,,
2021-10-08,47.45,0.89,,,,,,,,
2021-10-09,40.95,0.76,,,,,,,,
2021-10-10,39.0,0.72,,,,,,,,
2021-10-11,46.15,0.8,,,,,,,,
2021-10-12,31.200000000000003,0.9,,,,,,,,
2021-10-13,47.45,0.84,,,,,,,,
2021-10-14,45.5,0.87,,,,,,,,
2021-10-15,29.9,0.8,,,,,,,,
2021-10-16,42.25,0.6900000000000001,,,,,,,,
2021-10-17,44.85,0.66,,,,,,,,
2021-10-18,50.05,0.8200000000000001,,,,,,,,
2021-10-20,55.25,0.85,,,,,,,,
2021-10-21,40.95,0.8200000000000001,,,,,,,,
2021-10-22,36.4,0.75,,,,,,,,
2021-10-23,37.05,0.7000000000000001,,,,,,,,
2021-10-24,44.85,0.6,,,,,,,,
2021-10-25,48.75,0.77,,,,,,,,
2021-10-26,65.0,0.78,,,,,,,,
2021-10-27,43.55,0.79,,,,,,,,
2021-10-28,58.5,0.77,,,,,,,,
2021-10-29,59.15,0.68,,,,,,,,
2021-10-30,39.0,0.65,,,,,,,,
2021-10-31,46.15,0.62,,,,,,,,
2021-11-01,47.2,0.71,,,,,,,,
2021-11-02,48.0,0.73,,,,,,,,
2021-11-03,50.400000000000006,0.74,,,,,,,,
2021-11-04,47.2,0.73,,,,,,,,
2021-11-05,42.400000000000006,0.73,,,,,,,,
2021-11-06,52.8,0.56,,,,,,,,
2021-11-07,40.8,0.6,,,,,,,,
2021-11-08,48.0,0.72,,,,,,,,
2021-11-09,60.0,0.77,,,,,,,,
2021-11-10,64.8,0.75,,,,,,,,
2021-11-11,55.2,0.73,,,,,,,,
2021-11-12,60.8,0.75,,,,,,,,
2021-11-13,48.0,0.64,,,,,,,,
2021-11-14,37.6,0.58,,,,,,,,
2021-11-15,47.2,0.77,,,,,,,,
2021-11-16,55.2,0.78,,,,,,,,
2021-11-17,80.0,0.79,,,,,,,,
2021-11-18,61.6,0.7000000000000001,,,,,,,,
2021-11-19,49.6,0.76,,,,,,,,
2021-11-20,54.400000000000006,0.64,,,,,,,,
2021-11-21,45.6,0.55,,,,,,,,
2021-11-22,36.8,0.7000000000000001,,,,,,,,
2021-11-23,44.0,0.75,,,,,,,,
2021-11-24,48.8,0.7000000000000001,,,,,,,,
2021-11-25,36.8,0.59,,,,,,,,
2021-11-26,35.2,0.81,,,,,,,,
2021-11-27,39.2,1.0,,,,,,,,
2021-11-28,39.2,0.87,,,,,,,,
2021-11-29,45.6,0.92,,,,,,,,
2021-11-30,58.400000000000006,0.87,,,,,,,,
2021-12-01,27.72,0.61,,,,,,,,
2021-12-02,23.76,0.64,,,,,,,,
2021-12-03,19.8,0.62,,,,,,,,
2021-12-04,19.8,0.56,,,,,,,,
2021-12-05,23.76,0.48,,,,,,,,
2021-12-06,24.42,0.55,,,,,,,,
2021-12-07,21.78,0.55,,,,,,,,
2021-12-08,30.360000000000003,0.52,,,,,,,,
2021-12-09,21.78,0.56,,,,,,,,
2021-12-10,23.1,0.55,,,,,,,,
2021-12-11,26.4,0.48,,,,,,,,
2021-12-12,21.12,0.41,,,,,,,,
2021-12-13,25.08,0.53,,,,,,,,
2021-12-14,20.46,0.58,,,,,,,,
2021-12-15,21.78,0.63,,,,,,,,
2021-12-16,23.1,0.67,,,,,,,,
2021-12-17,66.0,0.74,,,,,,,,
2021-12-18,18.48,0.75,,,,,,,,
2021-12-19,16.5,0.76,,,,,,,,
2021-12-20,25.74,0.8200000000000001,,,,,,,,
2021-12-21,19.8,0.92,,,,,,,,
2021-12-22,20.46,0.88,,,,,,,,
2021-12-23,19.8,0.87,,,,,,,,
2021-12-24,21.12,0.84,,,,,,,,
2021-12-25,13.2,0.78,,,,,,,,
2021-12-26,17.16,0.78,,,,,,,,
2021-12-27,23.1,0.92,,,,,,,,
2021-12-28,18.48,0.98,,,,,,,,
2021-12-29,23.1,0.96,,,,,,,,
2021-12-30,19.8,1.0,,,,,,,,
2021-12-31,15.18,0.95,,,,,,,,
2021-12-31,23.0,85.0,,,,,,,,
2022-01-01,18.56,64.0,,,,,,,,
2022-01-02,20.77,60.84,,,,,,,,
2022-01-03,29.97,72.25,,,,,,,,
2022-01-04,35.2,100.0,,,,,,,,
2022-01-05,30.34,92.16,,,,,,,,
2022-01-06,34.800000000000004,92.16,,,,,,,,
2022-01-07,31.54,86.49000000000001,,,,,,,,
2022-01-08,17.080000000000002,75.69,,,,,,,,
2022-01-09,9.45,64.0,,,,,,,,
2022-01-10,21.08,65.61,,,,,,,,
2022-01-11,46.0,81.0,,,,,,,,
2022-01-12,10.56,70.56,,,,,,,,
2022-01-13,25.500000000000004,65.61,,,,,,,,
2022-01-14,21.08,57.76,,,,,,,,
2022-01-15,11.5,47.61,,,,,,,,
2022-01-16,8.8,34.809999999999995,,,,,,,,
2022-01-17,14.82,39.69,,,,,,,,
2022-01-18,28.08,53.29,,,,,,,,
2022-01-19,21.39,47.61,,,,,,,,
2022-01-20,25.500000000000004,40.96,,,,,,,,
2022-01-21,13.75,38.44,,,,,,,,
2022-01-22,25.16,32.489999999999995,,,,,,,,
2022-01-23,12.48,22.09,,,,,,,,
2022-01-24,23.76,31.360000000000003,,,,,,,,
2022-01-25,24.09,37.21,,,,,,,,
2022-01-26,23.76,36.0,,,,,,,,
2022-01-27,18.27,30.250000000000004,,,,,,,,
2022-01-28,15.930000000000001,28.09,,,,,,,,
2022-01-29,17.360000000000003,18.49,,,,,,,,
2022-01-30,8.6,18.49,,,,,,,,
2022-01-31,30.34,24.009999999999998,,,,,,,,
2022-02-01,21.78,46.08,,,,,,,,
2022-02-02,33.21,51.0,,,,,,,,
2022-02-03,20.48,44.18,,,,,,,,
2022-02-04,18.0,46.08,,,,,,,,
2022-02-05,19.22,33.62,,,,,,,,
2022-02-06,32.0,27.009999999999998,,,,,,,,
2022-02-07,28.88,40.050000000000004,,,,,,,,
2022-02-08,24.15,43.71,,,,,,,,
2022-02-09,30.42,46.08,,,,,,,,
2022-02-10,43.71,36.98,,,,,,,,
2022-02-11,40.050000000000004,40.050000000000004,,,,,,,,
2022-02-12,19.22,28.5,,,,,,,,
2022-02-13,32.0,24.15,,,,,,,,
2022-02-14,49.5,27.009999999999998,,,,,,,,
2022-02-15,30.42,40.050000000000004,,,,,,,,
2022-02-16,47.04,35.28,,,,,,,,
2022-02-17,30.03,35.28,,,,,,,,
2022-02-18,35.28,33.21,,,,,,,,
2022-02-19,21.78,25.56,,,,,,,,
2022-02-20,22.78,21.78,,,,,,,,
2022-02-21,14.31,24.15,,,,,,,,
2022-02-22,32.0,28.88,,,,,,,,
2022-02-23,50.0,31.6,,,,,,,,
2022-02-24,18.91,25.919999999999998,,,,,,,,
2022-02-25,30.42,26.64,,,,,,,,
2022-02-26,24.5,19.22,,,,,,,,
2022-02-27,27.009999999999998,16.82,,,,,,,,
2022-02-28,31.6,24.5,,,,,,,,
2022-03-01,11.56,30.099999999999998,,,,,,,,
2022-03-02,16.0,33.3,,,,,,,,
2022-03-03,16.81,30.099999999999998,,,,,,,,
2022-03-04,28.09,25.28,,,,,,,,
2022-03-05,27.04,20.59,,,,,,,,
2022-03-06,29.160000000000004,17.82,,,,,,,,
2022-03-07,24.009999999999998,21.9,,,,,,,,
2022-03-08,100.0,28.560000000000002,,,,,,,,
2022-03-09,75.69,26.400000000000002,,,,,,,,
2022-03-10,68.89,24.96,,,,,,,,
2022-03-11,53.29,24.96,,,,,,,,
2022-03-12,25.0,20.59,,,,,,,,
2022-03-13,32.489999999999995,13.92,,,,,,,,
2022-03-14,44.89,34.96,,,,,,,,
2022-03-15,40.96,41.0,,,,,,,,
2022-03-16,25.0,30.099999999999998,,,,,,,,
2022-03-17,28.09,23.87,,,,,,,,
2022-03-18,15.21,25.28,,,,,,,,
2022-03-19,22.09,18.09,,,,,,,,
2022-03-20,25.0,15.5,,,,,,,,
2022-03-21,24.009999999999998,19.040000000000003,,,,,,,,
2022-03-22,30.250000000000004,21.9,,,,,,,,
2022-03-23,27.04,20.88,,,,,,,,
2022-03-24,22.09,19.6,,,,,,,,
2022-03-25,17.64,16.64,,,,,,,,
2022-03-26,24.009999999999998,12.1,,,,,,,,
2022-03-27,20.25,10.5,,,,,,,,
2022-03-28,27.04,15.25,,,,,,,,
2022-03-29,15.21,19.040000000000003,,,,,,,,
2022-03-30,25.0,18.76,,,,,,,,
2022-03-31,21.16,16.900000000000002,,,,,,,,
2022-04-01,45.9,21.75,,,,,,,,
2022-04-02,44.5,18.17,,,,,,,,
2022-04-03,32.25,17.94,,,,,,,,
2022-04-04,36.0,21.5,,,,,,,,
2022-04-05,40.32,23.400000000000002,,,,,,,,
2022-04-06,25.84,26.320000000000004,,,,,,,,
2022-04-07,31.08,22.880000000000003,,,,,,,,
2022-04-08,42.14,26.880000000000003,,,,,,,,
2022-04-09,31.08,13.600000000000001,,,,,,,,
2022-04-10,25.46,18.17,,,,,,,,
2022-04-11,25.46,25.380000000000003,,,,,,,,
2022-04-12,56.99999999999999,28.999999999999996,,,,,,,,
2022-04-13,0.0,0.0,,,,,,,,
